,External,Year,session 1,session 2,test 1,session 3,session 4,test 2,session 5,test 3,session 6,ind cw,group cw,final grade,fourm Q,fourm A,office hour visits,dropout,test 1_numeric,test 2_numeric,test 3_numeric,ind cw_numeric,group cw_numeric,final grade_numeric,attendance_rate,forum_engagement,engagement_score,engagement_level
6140,0,second,92,93,F,49.0,78.0,F,37.0,F,56.0,B,A,A,13,4,1,0,0.0,0.0,0.0,3.0,4.0,4.0,1.0,17,0.6307328605200946,medium
6141,1,second,16,58,A,36.0,20.0,A,46.0,C,,,,,3,3,0,1,4.0,4.0,2.0,,,,0.8333333333333334,6,0.4549645390070922,very low
6142,1,second,30,31,D,5.0,51.0,A,35.0,D,,,,,9,2,1,1,1.0,4.0,1.0,,,,0.8333333333333334,11,0.5091016548463357,low
6143,0,third,8,12,F,9.0,24.0,A,46.0,D,22.0,A,B,A,1,2,1,0,0.0,4.0,1.0,4.0,3.0,4.0,1.0,3,0.541371158392435,low
6144,1,first,26,25,B,,,,,,,,,,2,2,1,1,3.0,,,,,,0.3333333333333333,4,0.21442080378250591,very low
6145,1,third,53,69,F,82.0,12.0,B,33.0,D,,,,,4,0,1,1,0.0,3.0,1.0,,,,0.8333333333333334,4,0.4644208037825059,very low
6146,1,first,64,98,C,42.0,66.0,B,22.0,D,24.0,F,C,F,5,4,2,1,2.0,3.0,1.0,0.0,2.0,0.0,1.0,9,0.6018912529550827,low
6147,0,third,4,4,A,1.0,40.0,C,24.0,F,21.0,B,C,A,3,1,1,0,4.0,2.0,0.0,3.0,2.0,4.0,1.0,4,0.5477541371158393,low
6148,0,third,17,19,F,,,,,,,,,,5,2,1,1,0.0,,,,,,0.3333333333333333,7,0.23356973995271865,very low
6149,1,third,7,7,A,12.0,38.0,C,37.0,D,28.0,B,B,B,1,3,2,0,4.0,2.0,1.0,3.0,3.0,3.0,1.0,4,0.5699763593380615,low
6150,0,third,75,88,B,69.0,48.0,F,2.0,D,1.0,F,A,C,9,9,5,0,3.0,0.0,1.0,0.0,4.0,2.0,1.0,18,0.7260047281323878,high
6151,0,second,46,25,A,67.0,28.0,D,84.0,B,44.0,C,C,A,14,10,3,0,4.0,1.0,3.0,2.0,2.0,4.0,1.0,24,0.7198581560283688,medium
6152,1,second,1,14,A,4.0,25.0,C,48.0,A,24.0,A,A,D,0,2,1,0,4.0,2.0,4.0,4.0,4.0,1.0,1.0,2,0.5349881796690308,low
6153,1,third,59,59,B,78.0,70.0,C,77.0,B,99.0,C,F,B,14,5,5,0,3.0,2.0,3.0,2.0,0.0,3.0,1.0,19,0.732387706855792,high
6154,0,second,31,4,D,19.0,75.0,F,85.0,B,76.0,F,C,D,10,16,1,0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,26,0.6881796690307329,medium
6155,1,third,30,20,A,33.0,44.0,C,42.0,C,15.0,F,B,D,12,4,3,1,4.0,2.0,2.0,0.0,3.0,1.0,1.0,16,0.6687943262411348,medium
6156,0,second,14,21,F,56.0,40.0,C,68.0,C,42.0,F,D,A,19,3,5,0,0.0,2.0,2.0,0.0,1.0,4.0,1.0,22,0.7515366430260048,high
6157,1,third,79,67,A,70.0,4.0,A,6.0,B,20.0,A,A,D,12,4,2,0,4.0,4.0,3.0,4.0,4.0,1.0,1.0,16,0.6465721040189125,medium
6158,1,first,13,17,D,47.0,31.0,C,67.0,B,45.0,A,C,B,23,14,7,0,1.0,2.0,3.0,4.0,2.0,3.0,1.0,37,0.8917257683215131,high
6159,0,first,64,49,D,85.0,54.0,A,54.0,A,87.0,B,A,A,8,3,4,0,1.0,4.0,4.0,3.0,4.0,4.0,1.0,11,0.6591016548463358,medium
6160,1,third,73,52,A,81.0,77.0,F,,,,,,,5,4,0,1,4.0,0.0,,,,,0.6666666666666666,9,0.3907801418439716,very low
6161,0,second,96,52,A,58.0,92.0,A,6.0,F,30.0,B,F,C,5,7,3,0,4.0,4.0,0.0,3.0,0.0,2.0,1.0,12,0.6432624113475177,medium
6162,0,second,93,91,B,62.0,48.0,C,9.0,C,83.0,C,F,A,19,9,2,0,3.0,2.0,2.0,2.0,0.0,4.0,1.0,28,0.7231678486997636,high
6163,1,first,67,93,F,75.0,33.0,F,63.0,F,1.0,C,F,C,6,4,4,0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,10,0.6527186761229314,medium
6164,1,third,8,14,F,4.0,9.0,D,35.0,A,24.0,A,C,A,3,3,2,0,0.0,1.0,4.0,4.0,2.0,4.0,1.0,6,0.5827423167848699,low
6165,1,third,39,39,D,25.0,10.0,D,,,,,,,4,1,0,1,1.0,1.0,,,,,0.6666666666666666,5,0.3652482269503546,very low
6166,1,second,12,52,A,69.0,47.0,A,2.0,B,92.0,F,F,A,11,5,5,0,4.0,4.0,3.0,0.0,0.0,4.0,1.0,16,0.7132387706855793,medium
6167,1,second,27,21,D,,,,,,,,,,2,1,1,1,1.0,,,,,,0.3333333333333333,3,0.20803782505910165,very low
6168,1,third,66,79,B,90.0,71.0,D,63.0,D,18.0,A,A,C,14,2,3,0,3.0,1.0,1.0,4.0,4.0,2.0,1.0,16,0.6687943262411348,medium
6169,0,third,23,22,F,,,,,,,,,,5,2,1,1,0.0,,,,,,0.3333333333333333,7,0.23356973995271865,very low
6170,1,second,62,57,A,66.0,74.0,B,14.0,D,76.0,D,A,A,11,9,3,0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,20,0.6943262411347517,medium
6171,1,first,50,63,B,86.0,60.0,A,21.0,B,95.0,C,F,D,17,7,4,0,3.0,4.0,3.0,2.0,0.0,1.0,1.0,24,0.742080378250591,high
6172,1,third,79,70,C,57.0,38.0,A,14.0,A,92.0,C,C,A,15,5,2,0,2.0,4.0,4.0,2.0,2.0,4.0,1.0,20,0.6721040189125295,medium
6173,1,second,71,51,F,12.0,77.0,A,43.0,B,14.0,A,A,A,7,17,2,0,0.0,4.0,3.0,4.0,4.0,4.0,1.0,24,0.6976359338061465,medium
6174,0,third,82,48,A,41.0,61.0,A,17.0,F,92.0,B,A,A,13,8,3,0,4.0,4.0,0.0,3.0,4.0,4.0,1.0,21,0.700709219858156,medium
6175,1,third,26,66,F,71.0,50.0,F,99.0,A,69.0,A,A,A,7,8,3,0,0.0,0.0,4.0,4.0,4.0,4.0,1.0,15,0.6624113475177305,medium
6176,1,third,6,10,F,11.0,43.0,D,37.0,A,27.0,A,A,C,3,3,2,0,0.0,1.0,4.0,4.0,4.0,2.0,1.0,6,0.5827423167848699,low
6177,0,third,4,6,F,2.0,25.0,B,47.0,F,26.0,A,D,A,0,3,2,0,0.0,3.0,0.0,4.0,1.0,4.0,1.0,3,0.5635933806146571,low
6178,1,third,60,48,C,49.0,80.0,A,76.0,C,98.0,D,A,D,10,10,1,0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,20,0.6498817966903073,medium
6179,1,third,23,81,A,74.0,90.0,D,0.0,D,22.0,D,B,D,9,5,1,1,4.0,1.0,1.0,1.0,3.0,1.0,1.0,14,0.6115839243498818,low
6180,0,second,5,1,A,5.0,33.0,B,25.0,B,24.0,C,A,C,0,3,1,0,4.0,3.0,3.0,2.0,4.0,2.0,1.0,3,0.541371158392435,low
6181,1,first,41,46,B,63.0,49.0,C,29.0,B,52.0,F,D,D,3,15,6,0,3.0,2.0,3.0,0.0,1.0,1.0,1.0,18,0.74822695035461,high
6182,1,second,22,69,A,75.0,89.0,A,9.0,F,33.0,D,B,F,0,4,0,1,4.0,4.0,0.0,1.0,3.0,0.0,1.0,4,0.5255319148936171,low
6183,0,third,3,9,F,7.0,14.0,C,32.0,D,28.0,B,A,A,4,3,1,0,0.0,2.0,1.0,3.0,4.0,4.0,1.0,7,0.566903073286052,low
6184,1,third,68,74,F,98.0,38.0,B,34.0,F,90.0,B,C,A,15,9,2,0,0.0,3.0,0.0,3.0,2.0,4.0,1.0,24,0.6976359338061465,medium
6185,0,second,66,45,B,83.0,40.0,A,60.0,D,,,,,6,1,0,1,3.0,4.0,1.0,,,,0.8333333333333334,7,0.4613475177304965,very low
6186,1,first,7,56,A,17.0,46.0,A,21.0,F,,,,,6,3,1,1,4.0,4.0,0.0,,,,0.8333333333333334,9,0.49633569739952715,low
6187,1,third,47,55,A,75.0,51.0,A,2.0,B,75.0,A,F,A,17,8,5,0,4.0,4.0,3.0,4.0,0.0,4.0,1.0,25,0.7706855791962175,high
6188,1,first,56,37,C,69.0,9.0,F,,,,,,,0,0,1,1,2.0,0.0,,,,,0.6666666666666666,0,0.3555555555555555,very low
6189,1,third,1,1,B,3.0,19.0,D,31.0,A,23.0,D,A,C,1,2,1,0,3.0,1.0,4.0,1.0,4.0,2.0,1.0,3,0.541371158392435,low
6190,1,first,44,40,D,33.0,35.0,F,,,,,,,2,0,1,1,1.0,0.0,,,,,0.6666666666666666,2,0.36832151300236404,very low
6191,1,third,55,85,A,26.0,72.0,F,46.0,C,19.0,C,A,F,4,20,8,0,4.0,0.0,2.0,2.0,4.0,0.0,1.0,24,0.8309692671394799,high
6192,0,third,68,52,B,72.0,63.0,A,29.0,B,42.0,A,B,D,13,5,5,0,3.0,4.0,3.0,4.0,3.0,1.0,1.0,18,0.7260047281323878,high
6193,0,second,80,79,A,42.0,98.0,A,64.0,D,41.0,F,A,A,6,11,5,0,4.0,4.0,1.0,0.0,4.0,4.0,1.0,17,0.7196217494089835,medium
6194,1,second,80,68,C,73.0,40.0,A,23.0,F,68.0,A,F,A,13,3,5,0,2.0,4.0,0.0,4.0,0.0,4.0,1.0,16,0.7132387706855793,medium
6195,0,second,64,44,A,67.0,92.0,A,18.0,A,23.0,A,B,D,11,9,5,0,4.0,4.0,4.0,4.0,3.0,1.0,1.0,20,0.7387706855791962,high
6196,1,second,8,17,A,43.0,13.0,F,55.0,B,33.0,D,F,D,3,8,2,1,4.0,0.0,3.0,1.0,0.0,1.0,1.0,11,0.6146572104018913,low
6197,0,second,95,81,D,32.0,94.0,F,,,,,,,4,2,0,1,1.0,0.0,,,,,0.6666666666666666,6,0.37163120567375885,very low
6198,1,third,55,82,B,78.0,86.0,A,86.0,D,,,,,9,3,1,1,3.0,4.0,1.0,,,,0.8333333333333334,12,0.51548463356974,low
6199,1,first,22,5,C,,,,,,,,,,1,2,0,1,2.0,,,,,,0.3333333333333333,3,0.18581560283687942,very low
6200,1,third,59,37,D,88.0,21.0,B,20.0,D,8.0,D,F,F,1,4,1,1,1.0,3.0,1.0,1.0,0.0,0.0,1.0,5,0.5541371158392435,low
6201,0,third,10,6,D,29.0,37.0,D,79.0,B,61.0,B,C,B,7,12,8,0,1.0,1.0,3.0,3.0,2.0,3.0,1.0,19,0.7990543735224587,high
6202,1,third,66,72,C,97.0,48.0,B,63.0,B,90.0,A,D,A,14,5,3,0,2.0,3.0,3.0,4.0,1.0,4.0,1.0,19,0.6879432624113475,medium
6203,1,second,84,64,A,78.0,66.0,C,55.0,A,84.0,C,B,B,10,5,3,0,4.0,2.0,4.0,2.0,3.0,3.0,1.0,15,0.6624113475177305,medium
6204,1,first,43,55,A,91.0,30.0,C,47.0,C,71.0,A,F,A,15,5,5,0,4.0,2.0,2.0,4.0,0.0,4.0,1.0,20,0.7387706855791962,high
6205,1,first,67,27,F,81.0,77.0,F,49.0,A,24.0,F,F,D,13,4,0,1,0.0,0.0,4.0,0.0,0.0,1.0,1.0,17,0.6085106382978723,low
6206,1,second,36,59,B,77.0,58.0,B,92.0,D,77.0,A,F,B,8,7,4,0,3.0,3.0,1.0,4.0,0.0,3.0,1.0,15,0.6846335697399527,medium
6207,1,first,64,54,B,96.0,63.0,D,19.0,F,50.0,A,D,A,16,5,5,0,3.0,1.0,0.0,4.0,1.0,4.0,1.0,21,0.7451536643026005,high
6208,0,first,19,26,D,56.0,51.0,C,59.0,B,72.0,A,B,C,5,12,4,0,1.0,2.0,3.0,4.0,3.0,2.0,1.0,17,0.6973995271867612,medium
6209,0,third,82,50,D,55.0,46.0,C,7.0,F,28.0,B,A,B,3,8,9,0,1.0,2.0,0.0,3.0,4.0,3.0,1.0,11,0.7702127659574469,high
6210,0,third,53,65,B,25.0,18.0,C,9.0,A,15.0,D,B,C,0,12,8,0,3.0,2.0,4.0,1.0,3.0,2.0,1.0,12,0.7543735224586289,high
6211,1,first,34,15,A,35.0,27.0,B,20.0,C,,,,,6,0,0,1,4.0,3.0,2.0,,,,0.8333333333333334,6,0.4549645390070922,very low
6212,1,first,49,37,D,33.0,50.0,C,,,,,,,2,0,1,1,1.0,2.0,,,,,0.6666666666666666,2,0.36832151300236404,very low
6213,0,second,17,85,A,55.0,51.0,C,46.0,A,45.0,B,C,A,5,10,8,0,4.0,2.0,4.0,3.0,2.0,4.0,1.0,15,0.7735224586288416,high
6214,1,third,3,16,D,26.0,60.0,C,13.0,F,,,,,8,1,0,1,1.0,2.0,0.0,,,,0.8333333333333334,9,0.47411347517730495,very low
6215,1,first,4,7,C,,,,,,,,,,3,1,1,1,2.0,,,,,,0.3333333333333333,4,0.21442080378250591,very low
6216,1,third,70,14,D,66.0,91.0,F,34.0,C,31.0,C,F,C,14,5,3,1,1.0,0.0,2.0,2.0,0.0,2.0,1.0,19,0.6879432624113475,medium
6217,1,third,24,56,D,34.0,78.0,B,42.0,D,,,,,5,1,0,1,1.0,3.0,1.0,,,,0.8333333333333334,6,0.4549645390070922,very low
6218,1,first,26,7,B,78.0,42.0,A,19.0,F,75.0,A,C,C,6,1,3,0,3.0,4.0,0.0,4.0,2.0,2.0,1.0,7,0.6113475177304964,low
6219,0,third,28,17,F,,,,,,,,,,6,0,1,1,0.0,,,,,,0.3333333333333333,6,0.22718676122931442,very low
6220,1,third,10,58,A,87.0,73.0,A,24.0,C,76.0,D,F,A,11,5,4,0,4.0,4.0,2.0,1.0,0.0,4.0,1.0,16,0.691016548463357,medium
6221,1,first,73,41,A,66.0,31.0,F,21.0,F,72.0,C,B,D,4,4,2,0,4.0,0.0,0.0,2.0,3.0,1.0,1.0,8,0.5955082742316784,low
6222,1,first,66,53,B,31.0,14.0,B,25.0,F,,,,,0,0,1,1,3.0,3.0,0.0,,,,0.8333333333333334,0,0.4388888888888889,very low
6223,0,second,3,9,A,8.0,45.0,D,31.0,F,29.0,D,C,A,0,3,2,0,4.0,1.0,0.0,1.0,2.0,4.0,1.0,3,0.5635933806146571,low
6224,1,third,2,6,A,8.0,20.0,A,44.0,B,27.0,B,A,C,2,1,1,0,4.0,4.0,3.0,3.0,4.0,2.0,1.0,3,0.541371158392435,low
6225,1,third,53,65,F,60.0,66.0,A,50.0,F,89.0,B,A,A,7,9,5,0,0.0,4.0,0.0,3.0,4.0,4.0,1.0,16,0.7132387706855793,medium
6226,0,third,7,10,F,9.0,29.0,C,37.0,B,24.0,A,A,B,1,1,1,0,0.0,2.0,3.0,4.0,4.0,3.0,1.0,2,0.5349881796690308,low
6227,0,third,8,4,B,9.0,45.0,B,34.0,A,20.0,B,B,D,4,1,1,0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,5,0.5541371158392435,low
6228,1,second,51,49,C,30.0,24.0,F,,,,,,,0,1,1,1,2.0,0.0,,,,,0.6666666666666666,1,0.3619385342789598,very low
6229,0,second,10,15,F,43.0,30.0,D,89.0,B,89.0,F,F,D,4,14,6,0,0.0,1.0,3.0,0.0,0.0,1.0,1.0,18,0.74822695035461,high
6230,1,third,68,63,A,78.0,39.0,D,79.0,F,75.0,F,D,A,7,5,2,0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,12,0.6210401891252955,low
6231,0,third,83,45,C,54.0,82.0,A,39.0,A,92.0,A,A,D,9,6,4,0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,15,0.6846335697399527,medium
6232,1,first,62,70,C,97.0,67.0,C,80.0,A,60.0,D,F,A,17,8,3,0,2.0,2.0,4.0,1.0,0.0,4.0,1.0,25,0.726241134751773,high
6233,0,second,9,44,A,78.0,73.0,B,18.0,D,61.0,A,C,D,17,10,1,0,4.0,3.0,1.0,4.0,2.0,1.0,1.0,27,0.6945626477541371,medium
6234,1,third,51,79,F,98.0,35.0,A,73.0,F,52.0,C,F,A,17,6,2,0,0.0,4.0,0.0,2.0,0.0,4.0,1.0,23,0.6912529550827423,medium
6235,1,first,11,18,F,38.0,53.0,D,90.0,C,20.0,F,A,B,5,6,5,0,0.0,1.0,2.0,0.0,4.0,3.0,1.0,11,0.681323877068558,medium
6236,1,first,72,16,D,24.0,63.0,D,25.0,F,,,,,8,3,0,1,1.0,1.0,0.0,,,,0.8333333333333334,11,0.4868794326241135,low
6237,1,second,39,55,C,5.0,4.0,F,,,,,,,0,1,0,1,2.0,0.0,,,,,0.6666666666666666,1,0.3397163120567376,very low
6238,0,third,96,36,D,87.0,25.0,A,10.0,A,60.0,F,B,F,14,6,4,0,1.0,4.0,4.0,0.0,3.0,0.0,1.0,20,0.716548463356974,medium
6239,1,first,61,58,A,86.0,20.0,C,96.0,F,58.0,C,F,B,5,5,5,0,4.0,2.0,0.0,2.0,0.0,3.0,1.0,10,0.6749408983451537,medium
6240,0,first,92,86,A,71.0,5.0,C,52.0,B,62.0,F,A,D,15,4,1,0,4.0,2.0,3.0,0.0,4.0,1.0,1.0,19,0.6434988179669031,medium
6241,0,first,83,81,A,87.0,62.0,D,,,,,,,2,3,1,1,4.0,1.0,,,,,0.6666666666666666,5,0.3874704491725768,very low
6242,1,third,5,15,F,10.0,32.0,D,27.0,F,29.0,B,A,A,1,2,2,0,0.0,1.0,0.0,3.0,4.0,4.0,1.0,3,0.5635933806146571,low
6243,0,third,99,73,C,47.0,26.0,C,92.0,D,,,,,4,0,3,1,2.0,2.0,1.0,,,,0.8333333333333334,4,0.5088652482269503,low
6244,1,first,28,16,F,,,,,,,,,,3,2,0,1,0.0,,,,,,0.3333333333333333,5,0.19858156028368792,very low
6245,0,second,3,6,A,8.0,13.0,C,48.0,D,21.0,C,A,A,4,3,1,0,4.0,2.0,1.0,2.0,4.0,4.0,1.0,7,0.566903073286052,low
6246,1,second,44,45,D,31.0,27.0,F,,,,,,,3,0,0,1,1.0,0.0,,,,,0.6666666666666666,3,0.35248226950354605,very low
6247,1,third,3,26,F,37.0,54.0,C,85.0,A,95.0,B,D,D,17,12,5,0,0.0,2.0,4.0,3.0,1.0,1.0,1.0,29,0.7962174940898346,high
6248,1,third,5,9,A,11.0,21.0,A,24.0,B,21.0,A,B,D,3,2,2,0,4.0,4.0,3.0,4.0,3.0,1.0,1.0,5,0.5763593380614657,low
6249,0,second,18,19,F,57.0,53.0,B,45.0,C,42.0,A,B,C,28,5,8,0,0.0,3.0,2.0,4.0,3.0,2.0,1.0,33,0.8884160756501183,high
6250,0,third,75,91,A,65.0,56.0,F,,,,,,,1,2,1,1,4.0,0.0,,,,,0.6666666666666666,3,0.37470449172576825,very low
6251,1,second,52,67,C,49.0,59.0,D,98.0,B,58.0,B,C,D,17,9,1,0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,26,0.6881796690307329,medium
6252,0,first,41,36,A,27.0,86.0,A,56.0,D,67.0,B,D,B,14,5,8,0,4.0,4.0,1.0,3.0,1.0,3.0,1.0,19,0.7990543735224587,high
6253,1,third,77,81,A,53.0,31.0,A,25.0,F,84.0,A,A,B,6,3,1,0,4.0,4.0,0.0,4.0,4.0,3.0,1.0,9,0.5796690307328606,low
6254,0,second,3,24,D,21.0,35.0,D,63.0,C,80.0,B,B,D,8,18,6,0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,26,0.799290780141844,high
6255,0,third,9,15,C,4.0,46.0,C,61.0,F,74.0,A,A,A,2,13,9,0,2.0,2.0,0.0,4.0,4.0,4.0,1.0,15,0.7957446808510638,high
6256,1,first,19,74,F,3.0,13.0,C,24.0,F,,,,,4,3,1,1,0.0,2.0,0.0,,,,0.8333333333333334,7,0.4835697399527187,very low
6257,0,third,2,4,D,43.0,42.0,D,98.0,A,77.0,C,B,C,23,16,8,0,1.0,1.0,4.0,2.0,3.0,2.0,1.0,39,0.9267139479905437,high
6258,0,third,15,6,B,,,,,,,,,,0,1,1,1,3.0,,,,,,0.3333333333333333,1,0.19527186761229315,very low
6259,1,first,11,26,C,,,,,,,,,,2,0,1,1,2.0,,,,,,0.3333333333333333,2,0.20165484633569739,very low
6260,1,second,5,1,A,65.0,92.0,A,59.0,D,31.0,D,F,F,11,7,1,1,4.0,4.0,1.0,1.0,0.0,0.0,1.0,18,0.6371158392434989,medium
6261,0,second,4,16,D,34.0,35.0,D,96.0,C,96.0,A,B,D,16,17,5,0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,33,0.8217494089834516,high
6262,1,first,49,44,F,82.0,20.0,A,11.0,F,,,,,9,2,0,1,0.0,4.0,0.0,,,,0.8333333333333334,11,0.4868794326241135,low
6263,0,second,10,34,F,98.0,3.0,C,51.0,C,1.0,F,F,C,2,22,4,0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,24,0.742080378250591,high
6264,1,third,21,65,F,71.0,53.0,D,71.0,F,94.0,B,F,A,15,8,3,0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,23,0.7134751773049646,medium
6265,0,second,49,68,F,74.0,19.0,C,36.0,F,37.0,F,C,A,3,18,8,0,0.0,2.0,0.0,0.0,2.0,4.0,1.0,21,0.8118203309692672,high
6266,1,first,50,66,F,80.0,29.0,A,87.0,F,76.0,C,A,A,16,7,3,0,0.0,4.0,0.0,2.0,4.0,4.0,1.0,23,0.7134751773049646,medium
6267,0,third,1,13,A,1.0,57.0,C,33.0,D,29.0,A,F,A,0,3,1,0,4.0,2.0,1.0,4.0,0.0,4.0,1.0,3,0.541371158392435,low
6268,0,third,2,9,F,9.0,14.0,C,25.0,A,27.0,C,C,C,1,3,1,0,0.0,2.0,4.0,2.0,2.0,2.0,1.0,4,0.5477541371158393,low
6269,1,third,54,73,C,86.0,62.0,F,89.0,F,96.0,F,C,B,10,8,5,0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,18,0.7260047281323878,high
6270,0,second,99,47,C,56.0,46.0,F,22.0,F,68.0,A,C,D,18,6,3,0,2.0,0.0,0.0,4.0,2.0,1.0,1.0,24,0.7198581560283688,medium
6271,1,third,35,41,A,50.0,12.0,F,5.0,F,33.0,C,F,F,9,4,0,1,4.0,0.0,0.0,2.0,0.0,0.0,1.0,13,0.5829787234042553,low
6272,0,first,58,5,A,6.0,57.0,F,74.0,D,39.0,F,A,D,6,22,9,0,4.0,0.0,1.0,0.0,4.0,1.0,1.0,28,0.8787234042553191,high
6273,1,third,35,54,B,88.0,64.0,B,87.0,F,65.0,F,C,B,15,8,3,0,3.0,3.0,0.0,0.0,2.0,3.0,1.0,23,0.7134751773049646,medium
6274,1,third,81,30,F,99.0,60.0,F,51.0,B,20.0,C,A,F,11,5,1,0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,16,0.6243498817966904,low
6275,0,third,3,8,A,13.0,30.0,D,34.0,A,25.0,B,F,A,0,1,1,0,4.0,1.0,4.0,3.0,0.0,4.0,1.0,1,0.5286052009456265,low
6276,0,second,89,96,B,4.0,60.0,D,68.0,A,36.0,C,B,B,17,1,9,0,3.0,1.0,4.0,2.0,3.0,3.0,1.0,18,0.8148936170212766,high
6277,1,first,8,16,D,53.0,35.0,D,56.0,C,96.0,A,D,C,21,19,5,0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,40,0.8664302600472813,high
6278,0,first,35,83,F,26.0,46.0,F,82.0,B,87.0,A,B,A,12,9,9,0,0.0,0.0,3.0,4.0,3.0,4.0,1.0,21,0.8340425531914895,high
6279,0,second,9,6,F,7.0,19.0,D,32.0,A,24.0,D,F,C,2,3,1,0,0.0,1.0,4.0,1.0,0.0,2.0,1.0,5,0.5541371158392435,low
6280,0,third,7,15,B,4.0,52.0,D,36.0,D,28.0,F,A,B,2,3,1,0,3.0,1.0,1.0,0.0,4.0,3.0,1.0,5,0.5541371158392435,low
6281,1,second,14,52,D,,,,,,,,,,4,1,0,1,1.0,,,,,,0.3333333333333333,5,0.19858156028368792,very low
6282,0,first,1,13,D,53.0,49.0,B,50.0,C,80.0,D,B,C,8,16,5,0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,24,0.7643026004728133,high
6283,1,first,21,46,A,4.0,30.0,F,,,,,,,0,1,1,1,4.0,0.0,,,,,0.6666666666666666,1,0.3619385342789598,very low
6284,1,third,85,65,C,84.0,52.0,B,31.0,C,42.0,C,F,C,9,21,7,0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,30,0.8470449172576832,high
6285,1,third,28,56,F,54.0,32.0,B,78.0,F,93.0,F,F,F,15,6,2,0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,21,0.6784869976359338,medium
6286,0,second,52,61,A,80.0,48.0,F,,,,,,,0,1,1,1,4.0,0.0,,,,,0.6666666666666666,1,0.3619385342789598,very low
6287,0,second,89,37,A,78.0,72.0,C,43.0,B,21.0,A,B,D,13,5,5,0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,18,0.7260047281323878,high
6288,1,second,87,32,A,77.0,70.0,A,32.0,D,17.0,C,F,F,7,7,0,1,4.0,4.0,1.0,2.0,0.0,0.0,1.0,14,0.5893617021276596,low
6289,0,second,76,67,A,70.0,10.0,A,73.0,A,90.0,F,F,A,6,7,2,0,4.0,4.0,4.0,0.0,0.0,4.0,1.0,13,0.6274231678486997,medium
6290,1,second,93,92,A,47.0,6.0,A,32.0,A,92.0,C,B,D,6,10,3,0,4.0,4.0,4.0,2.0,3.0,1.0,1.0,16,0.6687943262411348,medium
6291,1,third,6,14,A,7.0,39.0,C,29.0,A,27.0,B,D,B,4,3,1,0,4.0,2.0,4.0,3.0,1.0,3.0,1.0,7,0.566903073286052,low
6292,0,first,9,15,D,39.0,50.0,D,71.0,B,70.0,A,F,B,9,10,5,0,1.0,1.0,3.0,4.0,0.0,3.0,1.0,19,0.732387706855792,high
6293,0,third,1,16,A,10.0,11.0,B,29.0,B,21.0,A,B,D,4,1,1,0,4.0,3.0,3.0,4.0,3.0,1.0,1.0,5,0.5541371158392435,low
6294,0,second,2,2,D,22.0,44.0,C,54.0,F,62.0,B,D,B,25,8,4,0,1.0,2.0,0.0,3.0,1.0,3.0,1.0,33,0.7995271867612294,high
6295,1,third,34,90,A,54.0,17.0,F,69.0,A,5.0,B,D,C,9,3,2,1,4.0,0.0,4.0,3.0,1.0,2.0,1.0,12,0.6210401891252955,low
6296,0,third,2,5,A,13.0,31.0,A,33.0,B,26.0,C,A,A,4,2,2,0,4.0,4.0,3.0,2.0,4.0,4.0,1.0,6,0.5827423167848699,low
6297,0,third,39,25,C,73.0,88.0,F,53.0,F,55.0,B,C,F,13,11,8,0,2.0,0.0,0.0,3.0,2.0,0.0,1.0,24,0.8309692671394799,high
6298,0,third,4,2,A,9.0,43.0,A,40.0,A,26.0,C,A,D,3,3,1,0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,6,0.5605200945626477,low
6299,1,first,91,75,C,40.0,36.0,B,83.0,D,56.0,F,B,F,2,10,7,0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,12,0.7321513002364066,high
6300,1,first,45,47,C,47.0,56.0,C,,,,,,,4,1,0,1,2.0,2.0,,,,,0.6666666666666666,5,0.3652482269503546,very low
6301,0,third,61,43,A,59.0,38.0,A,44.0,D,59.0,A,B,D,7,6,4,0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,13,0.6718676122931442,medium
6302,0,third,20,27,F,38.0,12.0,C,70.0,C,90.0,B,A,C,11,3,4,0,0.0,2.0,2.0,3.0,4.0,2.0,1.0,14,0.6782505910165485,medium
6303,1,first,41,44,A,73.0,89.0,F,25.0,D,,,,,11,1,0,1,4.0,0.0,1.0,,,,0.8333333333333334,12,0.49326241134751775,low
