,External,Year,session 1,session 2,test 1,session 3,session 4,test 2,session 5,test 3,session 6,ind cw,group cw,final grade,fourm Q,fourm A,office hour visits,dropout,test 1_numeric,test 2_numeric,test 3_numeric,ind cw_numeric,group cw_numeric,final grade_numeric,attendance_quality,attendance_rate,attendance_score,forum_engagement,engagement_score,last_test_before_dropout,avg_test_score,engagement_level
6258,0,third,15.0,6.0,B,,,,,,,,,,0,1,1,1,3.0,,,,,,0.105,0.3333333333333333,0.034999999999999996,1,0.04610520094562648,3.0,,very low
6259,1,first,11.0,26.0,C,,,,,,,,,,2,0,1,1,2.0,,,,,,0.185,0.3333333333333333,0.06166666666666666,2,0.06582151300236407,2.0,,very low
6260,1,second,5.0,1.0,A,65.0,92.0,A,59.0,D,31.0,D,F,F,11,7,1,1,4.0,4.0,1.0,1.0,0.0,0.0,0.42166666666666663,1.0,0.42166666666666663,18,0.3479491725768321,1.0,,low
6261,0,second,4.0,16.0,D,34.0,35.0,D,96.0,C,96.0,A,B,D,16,17,5,0,1.0,1.0,2.0,4.0,3.0,1.0,0.4683333333333334,1.0,0.4683333333333334,33,0.5559160756501182,,1.3333333333333333,high
6262,1,first,49.0,44.0,F,82.0,20.0,A,11.0,F,,,,,9,2,0,1,0.0,4.0,0.0,,,,0.41200000000000003,0.8333333333333334,0.3433333333333334,11,0.2418794326241135,0.0,,low
6263,0,second,10.0,34.0,F,98.0,3.0,C,51.0,C,1.0,F,F,C,2,22,4,0,0.0,2.0,2.0,0.0,0.0,2.0,0.32833333333333337,1.0,0.32833333333333337,24,0.4062470449172577,,1.3333333333333333,medium
6264,1,third,21.0,65.0,F,71.0,53.0,D,71.0,F,94.0,B,F,A,15,8,3,0,0.0,1.0,0.0,3.0,0.0,4.0,0.625,1.0,0.625,23,0.5259751773049646,,0.3333333333333333,high
6265,0,second,49.0,68.0,F,74.0,19.0,C,36.0,F,37.0,F,C,A,3,18,8,0,0.0,2.0,0.0,0.0,2.0,4.0,0.4716666666666666,1.0,0.4716666666666666,21,0.5476536643026004,,0.6666666666666666,high
6266,1,first,50.0,66.0,F,80.0,29.0,A,87.0,F,76.0,C,A,A,16,7,3,0,0.0,4.0,0.0,2.0,4.0,4.0,0.6466666666666667,1.0,0.6466666666666667,23,0.5368085106382979,,1.3333333333333333,high
6267,0,third,1.0,13.0,A,1.0,57.0,C,33.0,D,29.0,A,F,A,0,3,1,0,4.0,2.0,1.0,4.0,0.0,4.0,0.22333333333333333,1.0,0.22333333333333333,3,0.15303782505910166,,2.3333333333333335,very low
6268,0,third,2.0,9.0,F,9.0,14.0,C,25.0,A,27.0,C,C,C,1,3,1,0,0.0,2.0,4.0,2.0,2.0,2.0,0.14333333333333334,1.0,0.14333333333333334,4,0.11942080378250591,,2.0,very low
6269,1,third,54.0,73.0,C,86.0,62.0,F,89.0,F,96.0,F,C,B,10,8,5,0,2.0,0.0,0.0,0.0,2.0,3.0,0.7666666666666667,1.0,0.7666666666666667,18,0.6093380614657211,,0.6666666666666666,high
6270,0,second,99.0,47.0,C,56.0,46.0,F,22.0,F,68.0,A,C,D,18,6,3,0,2.0,0.0,0.0,4.0,2.0,1.0,0.5633333333333334,1.0,0.5633333333333334,24,0.5015248226950354,,0.6666666666666666,high
6271,1,third,35.0,41.0,A,50.0,12.0,F,5.0,F,33.0,C,F,F,9,4,0,1,4.0,0.0,0.0,2.0,0.0,0.0,0.29333333333333333,1.0,0.29333333333333333,13,0.229645390070922,0.0,,low
6272,0,first,58.0,5.0,A,6.0,57.0,F,74.0,D,39.0,F,A,D,6,22,9,0,4.0,0.0,1.0,0.0,4.0,1.0,0.3983333333333334,1.0,0.3983333333333334,28,0.5778900709219859,,1.6666666666666667,high
6273,1,third,35.0,54.0,B,88.0,64.0,B,87.0,F,65.0,F,C,B,15,8,3,0,3.0,3.0,0.0,0.0,2.0,3.0,0.655,1.0,0.655,23,0.5409751773049646,,2.0,high
6274,1,third,81.0,30.0,F,99.0,60.0,F,51.0,B,20.0,C,A,F,11,5,1,0,0.0,0.0,3.0,2.0,4.0,0.0,0.5683333333333334,1.0,0.5683333333333334,16,0.40851654846335694,,1.0,medium
6275,0,third,3.0,8.0,A,13.0,30.0,D,34.0,A,25.0,B,F,A,0,1,1,0,4.0,1.0,4.0,3.0,0.0,4.0,0.18833333333333332,1.0,0.18833333333333332,1,0.12277186761229314,,3.0,very low
6276,0,second,89.0,96.0,B,4.0,60.0,D,68.0,A,36.0,C,B,B,17,1,9,0,3.0,1.0,4.0,2.0,3.0,3.0,0.5883333333333334,1.0,0.5883333333333334,18,0.6090602836879433,,2.6666666666666665,high
6277,1,first,8.0,16.0,D,53.0,35.0,D,56.0,C,96.0,A,D,C,21,19,5,0,1.0,1.0,2.0,4.0,1.0,2.0,0.44,1.0,0.44,40,0.5864302600472814,,1.3333333333333333,high
6278,0,first,35.0,83.0,F,26.0,46.0,F,82.0,B,87.0,A,B,A,12,9,9,0,0.0,0.0,3.0,4.0,3.0,4.0,0.5983333333333334,1.0,0.5983333333333334,21,0.633209219858156,,1.0,high
6279,0,second,9.0,6.0,F,7.0,19.0,D,32.0,A,24.0,D,F,C,2,3,1,0,0.0,1.0,4.0,1.0,0.0,2.0,0.16166666666666668,1.0,0.16166666666666668,5,0.13497044917257683,,1.6666666666666667,very low
6280,0,third,7.0,15.0,B,4.0,52.0,D,36.0,D,28.0,F,A,B,2,3,1,0,3.0,1.0,1.0,0.0,4.0,3.0,0.2366666666666667,1.0,0.2366666666666667,5,0.17247044917257684,,1.6666666666666667,low
6281,1,second,14.0,52.0,D,,,,,,,,,,4,1,0,1,1.0,,,,,,0.33,0.3333333333333333,0.11,5,0.08691489361702127,1.0,,very low
6282,0,first,1.0,13.0,D,53.0,49.0,B,50.0,C,80.0,D,B,C,8,16,5,0,1.0,3.0,2.0,1.0,3.0,2.0,0.41,1.0,0.41,24,0.4693026004728132,,2.0,medium
6283,1,first,21.0,46.0,A,4.0,30.0,F,,,,,,,0,1,1,1,4.0,0.0,,,,,0.2525,0.6666666666666666,0.16833333333333333,1,0.11277186761229314,0.0,,very low
6284,1,third,85.0,65.0,C,84.0,52.0,B,31.0,C,42.0,C,F,C,9,21,7,0,2.0,3.0,2.0,2.0,0.0,2.0,0.5983333333333334,1.0,0.5983333333333334,30,0.6462115839243499,,2.3333333333333335,high
6285,1,third,28.0,56.0,F,54.0,32.0,B,78.0,F,93.0,F,F,F,15,6,2,0,0.0,3.0,0.0,0.0,0.0,0.0,0.5683333333333334,1.0,0.5683333333333334,21,0.4626536643026005,,1.0,medium
6286,0,second,52.0,61.0,A,80.0,48.0,F,,,,,,,0,1,1,1,4.0,0.0,,,,,0.6025,0.6666666666666666,0.40166666666666667,1,0.22943853427895983,0.0,,low
6287,0,second,89.0,37.0,A,78.0,72.0,C,43.0,B,21.0,A,B,D,13,5,5,0,4.0,2.0,3.0,4.0,3.0,1.0,0.5666666666666667,1.0,0.5666666666666667,18,0.509338061465721,,3.0,high
6288,1,second,87.0,32.0,A,77.0,70.0,A,32.0,D,17.0,C,F,F,7,7,0,1,4.0,4.0,1.0,2.0,0.0,0.0,0.525,1.0,0.525,14,0.35186170212765955,1.0,,low
6289,0,second,76.0,67.0,A,70.0,10.0,A,73.0,A,90.0,F,F,A,6,7,2,0,4.0,4.0,4.0,0.0,0.0,4.0,0.6433333333333333,1.0,0.6433333333333333,13,0.44908983451536644,,4.0,medium
6290,1,second,93.0,92.0,A,47.0,6.0,A,32.0,A,92.0,C,B,D,6,10,3,0,4.0,4.0,4.0,2.0,3.0,1.0,0.6033333333333334,1.0,0.6033333333333334,16,0.4704609929078014,,4.0,medium
6291,1,third,6.0,14.0,A,7.0,39.0,C,29.0,A,27.0,B,D,B,4,3,1,0,4.0,2.0,4.0,3.0,1.0,3.0,0.2033333333333333,1.0,0.2033333333333333,7,0.16856973995271865,,3.3333333333333335,very low
6292,0,first,9.0,15.0,D,39.0,50.0,D,71.0,B,70.0,A,F,B,9,10,5,0,1.0,1.0,3.0,4.0,0.0,3.0,0.42333333333333334,1.0,0.42333333333333334,19,0.44405437352245863,,1.6666666666666667,medium
6293,0,third,1.0,16.0,A,10.0,11.0,B,29.0,B,21.0,A,B,D,4,1,1,0,4.0,3.0,3.0,4.0,3.0,1.0,0.14666666666666667,1.0,0.14666666666666667,5,0.12747044917257683,,3.3333333333333335,very low
6294,0,second,2.0,2.0,D,22.0,44.0,C,54.0,F,62.0,B,D,B,25,8,4,0,1.0,2.0,0.0,3.0,1.0,3.0,0.31,1.0,0.31,33,0.45452718676122933,,1.0,medium
6295,1,third,34.0,90.0,A,54.0,17.0,F,69.0,A,5.0,B,D,C,9,3,2,1,4.0,0.0,4.0,3.0,1.0,2.0,0.44833333333333336,1.0,0.44833333333333336,12,0.3452068557919622,4.0,,low
6296,0,third,2.0,5.0,A,13.0,31.0,A,33.0,B,26.0,C,A,A,4,2,2,0,4.0,4.0,3.0,2.0,4.0,4.0,0.18333333333333332,1.0,0.18333333333333332,6,0.17440898345153663,,3.6666666666666665,low
6297,0,third,39.0,25.0,C,73.0,88.0,F,53.0,F,55.0,B,C,F,13,11,8,0,2.0,0.0,0.0,3.0,2.0,0.0,0.555,1.0,0.555,24,0.6084692671394799,,0.6666666666666666,high
6298,0,third,4.0,2.0,A,9.0,43.0,A,40.0,A,26.0,C,A,D,3,3,1,0,4.0,4.0,4.0,2.0,4.0,1.0,0.20666666666666667,1.0,0.20666666666666667,6,0.1638534278959811,,4.0,very low
6299,1,first,91.0,75.0,C,40.0,36.0,B,83.0,D,56.0,F,B,F,2,10,7,0,2.0,3.0,1.0,0.0,3.0,0.0,0.635,1.0,0.635,12,0.5496513002364066,,2.0,high
6300,1,first,45.0,47.0,C,47.0,56.0,C,,,,,,,4,1,0,1,2.0,2.0,,,,,0.4875,0.6666666666666666,0.32499999999999996,5,0.19441489361702124,2.0,,low
6301,0,third,61.0,43.0,A,59.0,38.0,A,44.0,D,59.0,A,B,D,7,6,4,0,4.0,4.0,1.0,4.0,3.0,1.0,0.5066666666666666,1.0,0.5066666666666666,13,0.42520094562647753,,3.0,medium
6302,0,third,20.0,27.0,F,38.0,12.0,C,70.0,C,90.0,B,A,C,11,3,4,0,0.0,2.0,2.0,3.0,4.0,2.0,0.42833333333333334,1.0,0.42833333333333334,14,0.3924172576832151,,1.3333333333333333,medium
6303,1,first,41.0,44.0,A,73.0,89.0,F,25.0,D,,,,,11,1,0,1,4.0,0.0,1.0,,,,0.544,0.8333333333333334,0.45333333333333337,12,0.30326241134751775,1.0,,low
6304,1,first,10.0,34.0,D,62.0,14.0,F,1.0,F,10.0,F,F,F,11,3,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.21833333333333332,1.0,0.21833333333333332,14,0.22075059101654845,0.0,,low
6305,0,second,86.0,99.0,F,77.0,10.0,A,40.0,A,98.0,F,D,A,12,7,1,0,0.0,4.0,4.0,0.0,1.0,4.0,0.6833333333333332,1.0,0.6833333333333332,19,0.4851654846335696,,2.6666666666666665,medium
6306,1,second,83.0,63.0,B,47.0,72.0,A,2.0,C,23.0,D,D,C,0,8,0,1,3.0,4.0,2.0,1.0,1.0,2.0,0.48333333333333334,1.0,0.48333333333333334,8,0.2927304964539007,2.0,,low
6307,1,second,5.0,13.0,F,8.0,18.0,A,38.0,B,28.0,B,C,C,0,1,1,0,0.0,4.0,3.0,3.0,2.0,2.0,0.18333333333333332,1.0,0.18333333333333332,1,0.12027186761229314,,2.3333333333333335,very low
6308,1,second,10.0,19.0,F,,,,,,,,,,1,1,0,1,0.0,,,,,,0.145,0.3333333333333333,0.048333333333333325,2,0.03693262411347517,0.0,,very low
6309,0,second,94.0,64.0,D,86.0,64.0,A,21.0,A,31.0,A,F,D,19,7,1,0,1.0,4.0,4.0,4.0,0.0,1.0,0.6,1.0,0.6,26,0.4881796690307328,,3.0,medium
6310,0,third,51.0,55.0,A,57.0,98.0,F,,,,,,,2,2,2,1,4.0,0.0,,,,,0.6525,0.6666666666666666,0.43499999999999994,4,0.2874763593380614,0.0,,low
6311,1,second,26.0,64.0,A,67.0,78.0,B,88.0,B,63.0,A,F,A,8,7,5,0,4.0,3.0,3.0,4.0,0.0,4.0,0.6433333333333333,1.0,0.6433333333333333,15,0.5285224586288416,,3.3333333333333335,high
6312,1,first,19.0,14.0,F,32.0,44.0,B,21.0,B,75.0,A,F,D,13,10,9,0,0.0,3.0,3.0,4.0,0.0,1.0,0.3416666666666666,1.0,0.3416666666666666,23,0.5176418439716313,,2.0,high
6313,0,third,44.0,52.0,D,32.0,21.0,D,,,,,,,6,1,0,1,1.0,1.0,,,,,0.3725,0.6666666666666666,0.24833333333333332,7,0.16884751773049644,1.0,,low
6314,1,third,2.0,16.0,A,7.0,46.0,A,45.0,A,26.0,B,C,B,2,2,2,0,4.0,4.0,4.0,3.0,2.0,3.0,0.2366666666666667,1.0,0.2366666666666667,4,0.18830969267139483,,4.0,low
6315,1,first,15.0,44.0,D,,,,,,,,,,0,1,1,1,1.0,,,,,,0.295,0.3333333333333333,0.09833333333333333,1,0.07777186761229314,1.0,,very low
6316,1,first,20.0,20.0,A,75.0,65.0,B,23.0,D,,,,,6,2,0,1,4.0,3.0,1.0,,,,0.406,0.8333333333333334,0.3383333333333334,8,0.22023049645390072,1.0,,low
6317,0,second,2.0,4.0,F,55.0,53.0,C,48.0,C,23.0,A,A,B,27,10,6,0,0.0,2.0,2.0,4.0,4.0,3.0,0.30833333333333335,1.0,0.30833333333333335,37,0.5236702127659575,,1.3333333333333333,high
6318,0,third,9.0,1.0,A,6.0,28.0,D,40.0,D,23.0,F,C,D,0,3,2,0,4.0,1.0,1.0,0.0,2.0,1.0,0.17833333333333332,1.0,0.17833333333333332,3,0.15276004728132386,,2.0,very low
6319,1,second,99.0,67.0,A,88.0,69.0,C,78.0,C,91.0,D,B,A,15,10,5,0,4.0,2.0,2.0,1.0,3.0,4.0,0.82,1.0,0.82,25,0.6806855791962175,,2.6666666666666665,high
6320,1,third,45.0,79.0,C,75.0,55.0,A,89.0,F,94.0,B,C,A,7,5,3,0,2.0,4.0,0.0,3.0,2.0,4.0,0.7283333333333333,1.0,0.7283333333333333,12,0.5074290780141844,,2.0,high
6321,0,first,85.0,67.0,C,57.0,30.0,D,,,,,,,2,4,1,1,2.0,1.0,,,,,0.5975,0.6666666666666666,0.3983333333333333,6,0.2596867612293144,1.0,,low
6322,1,second,52.0,38.0,D,53.0,14.0,F,,,,,,,1,2,0,1,1.0,0.0,,,,,0.3925,0.6666666666666666,0.26166666666666666,3,0.1499822695035461,0.0,,very low
6323,0,first,61.0,88.0,B,96.0,32.0,F,37.0,F,14.0,F,F,D,17,19,8,0,3.0,0.0,0.0,0.0,0.0,1.0,0.5466666666666666,1.0,0.5466666666666666,36,0.6808983451536643,,1.0,high
6324,0,second,98.0,99.0,F,55.0,30.0,C,39.0,D,42.0,C,B,B,13,10,5,0,0.0,2.0,1.0,2.0,3.0,3.0,0.605,1.0,0.605,23,0.560419621749409,,1.0,high
6325,0,second,84.0,64.0,C,59.0,82.0,C,38.0,A,59.0,A,B,A,11,9,1,0,2.0,2.0,4.0,4.0,3.0,4.0,0.6433333333333333,1.0,0.6433333333333333,20,0.4715484633569739,,2.6666666666666665,medium
6326,0,first,2.0,17.0,F,48.0,52.0,C,84.0,A,31.0,C,C,B,24,8,4,0,0.0,2.0,4.0,2.0,2.0,3.0,0.39,1.0,0.39,32,0.4881442080378251,,2.0,medium
6327,0,first,7.0,25.0,F,37.0,32.0,B,66.0,C,87.0,B,B,C,26,14,5,0,0.0,3.0,2.0,3.0,3.0,2.0,0.42333333333333334,1.0,0.42333333333333334,40,0.578096926713948,,1.6666666666666667,high
6328,0,second,60.0,46.0,D,70.0,18.0,B,2.0,A,43.0,A,B,A,18,7,3,0,1.0,3.0,4.0,4.0,3.0,4.0,0.3983333333333334,1.0,0.3983333333333334,25,0.4254078014184397,,2.6666666666666665,medium
6329,1,third,1.0,9.0,A,3.0,41.0,D,24.0,A,25.0,A,B,B,2,3,2,0,4.0,1.0,4.0,4.0,3.0,3.0,0.1716666666666667,1.0,0.1716666666666667,5,0.16219267139479907,,3.0,very low
6330,1,first,28.0,93.0,F,89.0,99.0,F,46.0,B,33.0,B,F,A,6,3,3,0,0.0,0.0,3.0,3.0,0.0,4.0,0.6466666666666667,1.0,0.6466666666666667,9,0.44744680851063834,,1.0,medium
6331,1,first,61.0,55.0,A,48.0,5.0,F,18.0,F,35.0,F,C,F,5,3,0,1,4.0,0.0,0.0,0.0,2.0,0.0,0.37,1.0,0.37,8,0.23606382978723403,0.0,,low
6332,1,first,71.0,33.0,B,63.0,56.0,F,64.0,D,,,,,3,4,0,1,3.0,0.0,1.0,,,,0.574,0.8333333333333334,0.47833333333333333,7,0.28384751773049643,1.0,,low
6333,1,first,32.0,72.0,F,61.0,76.0,F,21.0,F,67.0,D,F,D,14,6,4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.5483333333333333,1.0,0.5483333333333333,20,0.49071513002364064,,0.0,medium
6334,1,third,74.0,51.0,C,88.0,66.0,F,7.0,B,61.0,C,C,A,8,8,4,0,2.0,0.0,3.0,2.0,2.0,4.0,0.5783333333333334,1.0,0.5783333333333334,16,0.48018321513002366,,1.6666666666666667,medium
6335,1,third,28.0,52.0,A,5.0,12.0,B,31.0,D,,,,,6,3,1,1,4.0,3.0,1.0,,,,0.256,0.8333333333333334,0.21333333333333335,9,0.18633569739952718,1.0,,low
6336,1,second,35.0,73.0,F,22.0,92.0,B,60.0,F,59.0,B,B,D,8,10,8,0,0.0,3.0,0.0,3.0,3.0,1.0,0.5683333333333334,1.0,0.5683333333333334,18,0.576838061465721,,1.0,high
6337,1,third,79.0,6.0,B,99.0,73.0,B,24.0,F,17.0,F,B,F,5,7,2,0,3.0,3.0,0.0,0.0,3.0,0.0,0.49666666666666665,1.0,0.49666666666666665,12,0.3693735224586288,,2.0,low
6338,0,first,19.0,23.0,D,23.0,43.0,D,64.0,C,74.0,C,B,D,10,18,6,0,1.0,1.0,2.0,2.0,3.0,1.0,0.41,1.0,0.41,28,0.5170567375886524,,1.3333333333333333,high
6339,1,third,16.0,72.0,A,82.0,44.0,A,50.0,B,63.0,D,F,A,15,7,5,0,4.0,4.0,3.0,1.0,0.0,4.0,0.545,1.0,0.545,22,0.5240366430260048,,3.6666666666666665,high
6340,1,second,4.0,13.0,D,,,,,,,,,,2,0,0,1,1.0,,,,,,0.085,0.3333333333333333,0.028333333333333335,2,0.026932624113475176,1.0,,very low
6341,1,first,44.0,46.0,D,54.0,88.0,F,57.0,F,,,,,2,3,1,1,1.0,0.0,0.0,,,,0.578,0.8333333333333334,0.48166666666666663,5,0.2949704491725768,0.0,,low
6342,1,first,34.0,45.0,D,3.0,33.0,F,,,,,,,1,1,1,1,1.0,0.0,,,,,0.2875,0.6666666666666666,0.19166666666666665,2,0.13082151300236405,0.0,,very low
6343,1,second,37.0,70.0,B,11.0,17.0,A,66.0,A,81.0,C,A,B,6,9,3,0,3.0,4.0,4.0,2.0,4.0,3.0,0.47,1.0,0.47,15,0.39741134751773044,,3.6666666666666665,medium
6344,1,third,18.0,18.0,F,37.0,46.0,D,66.0,C,81.0,F,A,A,21,11,6,0,0.0,1.0,2.0,0.0,4.0,4.0,0.44333333333333336,1.0,0.44333333333333336,32,0.5592553191489361,,1.0,high
6345,0,second,35.0,39.0,A,50.0,14.0,F,89.0,F,,,,,9,1,1,1,4.0,0.0,0.0,,,,0.45399999999999996,0.8333333333333334,0.3783333333333333,10,0.2752186761229314,0.0,,low
6346,1,third,16.0,22.0,D,27.0,48.0,C,46.0,B,79.0,A,B,C,4,19,5,0,1.0,2.0,3.0,4.0,3.0,2.0,0.39666666666666667,1.0,0.39666666666666667,23,0.4562529550827423,,2.0,medium
6347,0,third,16.0,1.0,D,40.0,40.0,D,77.0,F,60.0,A,B,C,13,13,7,0,1.0,1.0,0.0,4.0,3.0,2.0,0.39,1.0,0.39,26,0.5165130023640662,,0.6666666666666666,high
6348,0,third,87.0,33.0,A,72.0,73.0,B,28.0,A,63.0,D,A,A,5,10,5,0,4.0,3.0,4.0,1.0,4.0,4.0,0.5933333333333334,1.0,0.5933333333333334,15,0.5035224586288417,,3.6666666666666665,high
6349,1,first,53.0,31.0,C,49.0,15.0,F,,,,,,,0,1,0,1,2.0,0.0,,,,,0.37,0.6666666666666666,0.24666666666666665,1,0.1297163120567376,0.0,,very low
6350,1,second,11.0,38.0,C,,,,,,,,,,3,1,0,1,2.0,,,,,,0.245,0.3333333333333333,0.08166666666666667,4,0.06636524822695035,2.0,,very low
6351,1,third,18.0,29.0,B,,,,,,,,,,2,2,0,1,3.0,,,,,,0.235,0.3333333333333333,0.07833333333333332,4,0.06469858156028369,3.0,,very low
6352,1,second,80.0,74.0,D,44.0,99.0,A,7.0,A,83.0,A,B,C,5,6,4,0,1.0,4.0,4.0,4.0,3.0,2.0,0.645,1.0,0.645,11,0.4816016548463357,,3.0,medium
6353,1,third,7.0,12.0,A,7.0,33.0,C,47.0,A,24.0,F,D,A,2,2,2,0,4.0,2.0,4.0,0.0,1.0,4.0,0.21666666666666667,1.0,0.21666666666666667,4,0.17830969267139482,,3.3333333333333335,low
6354,1,first,37.0,71.0,F,59.0,33.0,F,16.0,A,52.0,F,F,A,10,5,5,0,0.0,0.0,4.0,0.0,0.0,4.0,0.44666666666666666,1.0,0.44666666666666666,15,0.4301891252955083,,1.3333333333333333,medium
6355,1,second,64.0,81.0,C,76.0,35.0,A,21.0,A,81.0,F,D,D,3,4,4,0,2.0,4.0,4.0,0.0,1.0,1.0,0.5966666666666667,1.0,0.5966666666666667,7,0.43190307328605204,,3.3333333333333335,medium
6356,1,first,86.0,14.0,B,72.0,57.0,A,15.0,D,43.0,B,F,D,8,5,0,1,3.0,4.0,1.0,3.0,0.0,1.0,0.47833333333333333,1.0,0.47833333333333333,13,0.32214539007092197,1.0,,low
6357,1,first,20.0,67.0,B,45.0,1.0,C,39.0,F,60.0,D,D,F,9,13,2,0,3.0,2.0,0.0,1.0,1.0,0.0,0.38666666666666666,1.0,0.38666666666666666,22,0.3782033096926714,,1.6666666666666667,medium
6358,0,third,90.0,38.0,B,41.0,67.0,F,27.0,B,76.0,A,B,F,18,23,5,0,3.0,0.0,3.0,4.0,3.0,0.0,0.565,1.0,0.565,41,0.6553132387706856,,2.0,high
6359,1,second,29.0,60.0,F,72.0,55.0,B,29.0,C,65.0,A,D,B,10,3,5,0,0.0,3.0,2.0,4.0,1.0,3.0,0.5166666666666666,1.0,0.5166666666666666,13,0.45242316784869974,,1.6666666666666667,medium
6360,0,third,85.0,95.0,D,68.0,41.0,A,16.0,A,62.0,C,A,D,14,8,4,0,1.0,4.0,4.0,2.0,4.0,1.0,0.6116666666666667,1.0,0.6116666666666667,22,0.5351477541371159,,3.0,high
6361,1,third,20.0,72.0,F,57.0,28.0,B,76.0,A,70.0,D,F,A,6,8,3,0,0.0,3.0,4.0,1.0,0.0,4.0,0.5383333333333333,1.0,0.5383333333333333,14,0.4251950354609929,,2.3333333333333335,medium
6362,1,second,39.0,59.0,B,3.0,2.0,C,,,,,,,1,1,1,1,3.0,2.0,,,,,0.2575,0.6666666666666666,0.17166666666666666,2,0.12082151300236407,2.0,,very low
6363,0,second,45.0,13.0,C,88.0,94.0,F,43.0,C,97.0,A,D,F,19,20,8,0,2.0,0.0,2.0,4.0,1.0,0.0,0.6333333333333333,1.0,0.6333333333333333,39,0.7433806146572104,,1.3333333333333333,high
6364,1,second,8.0,27.0,D,45.0,37.0,B,52.0,A,61.0,B,C,A,29,11,7,0,1.0,3.0,4.0,3.0,2.0,4.0,0.38333333333333336,1.0,0.38333333333333336,40,0.6025413711583925,,2.6666666666666665,high
6365,0,third,2.0,13.0,A,5.0,40.0,A,43.0,D,20.0,B,B,C,3,2,1,0,4.0,4.0,1.0,3.0,3.0,2.0,0.205,1.0,0.205,5,0.1566371158392435,,3.0,very low
6366,1,second,43.0,15.0,B,85.0,69.0,D,24.0,F,64.0,C,C,B,2,21,5,0,3.0,1.0,0.0,2.0,2.0,3.0,0.5,1.0,0.5,23,0.507919621749409,,1.3333333333333333,high
6367,0,third,1.0,7.0,A,7.0,44.0,C,44.0,F,28.0,C,A,B,3,1,1,0,4.0,2.0,0.0,2.0,4.0,3.0,0.21833333333333332,1.0,0.21833333333333332,4,0.15692080378250592,,2.0,very low
6368,1,third,17.0,53.0,B,57.0,60.0,A,31.0,D,75.0,C,D,A,16,7,5,0,3.0,4.0,1.0,2.0,1.0,4.0,0.48833333333333334,1.0,0.48833333333333334,23,0.5020862884160757,,2.6666666666666665,high
6369,1,third,16.0,72.0,C,91.0,20.0,C,43.0,F,97.0,A,A,A,8,9,2,0,2.0,2.0,0.0,4.0,4.0,4.0,0.565,1.0,0.565,17,0.43545508274231676,,1.3333333333333333,medium
6370,1,second,6.0,11.0,A,6.0,42.0,C,40.0,A,23.0,B,C,D,4,1,1,0,4.0,2.0,4.0,3.0,2.0,1.0,0.21333333333333332,1.0,0.21333333333333332,5,0.16080378250591015,,3.3333333333333335,very low
6371,1,first,63.0,73.0,F,51.0,59.0,D,21.0,F,80.0,A,A,A,12,6,3,0,0.0,1.0,0.0,4.0,4.0,4.0,0.5783333333333334,1.0,0.5783333333333334,18,0.47072695035460993,,0.3333333333333333,medium
6372,0,first,8.0,1.0,D,59.0,43.0,D,57.0,C,36.0,C,C,C,6,10,7,0,1.0,1.0,2.0,2.0,2.0,2.0,0.34,1.0,0.34,16,0.42768321513002366,,1.3333333333333333,medium
6373,0,third,3.0,13.0,A,5.0,22.0,D,36.0,A,29.0,B,F,B,0,1,1,0,4.0,1.0,4.0,3.0,0.0,3.0,0.18,1.0,0.18,1,0.11860520094562647,,3.0,very low
6374,1,third,72.0,44.0,A,55.0,65.0,B,47.0,B,59.0,A,A,F,17,5,2,0,4.0,3.0,3.0,4.0,4.0,0.0,0.57,1.0,0.57,22,0.4698699763593381,,3.3333333333333335,medium
6375,1,first,16.0,71.0,A,60.0,68.0,D,67.0,D,66.0,C,A,D,4,7,9,0,4.0,1.0,1.0,2.0,4.0,1.0,0.58,1.0,0.58,11,0.5602127659574467,,2.0,high
6376,0,second,85.0,72.0,C,77.0,21.0,A,59.0,C,57.0,A,A,A,11,8,2,0,2.0,4.0,2.0,4.0,4.0,4.0,0.6183333333333334,1.0,0.6183333333333334,19,0.474887706855792,,2.6666666666666665,medium
6377,1,second,62.0,31.0,D,59.0,90.0,A,24.0,A,97.0,A,F,D,19,5,3,0,1.0,4.0,4.0,4.0,0.0,1.0,0.605,1.0,0.605,24,0.5223581560283688,,3.0,high
6378,0,second,11.0,16.0,D,21.0,32.0,D,45.0,B,49.0,F,D,A,14,8,5,0,1.0,1.0,3.0,0.0,1.0,4.0,0.29,1.0,0.29,22,0.3965366430260047,,1.6666666666666667,medium
6379,1,second,57.0,23.0,C,46.0,6.0,F,,,,,,,1,2,0,1,2.0,0.0,,,,,0.33,0.6666666666666666,0.22,3,0.12914893617021275,0.0,,very low
6380,1,second,56.0,96.0,F,93.0,26.0,C,28.0,F,63.0,A,A,A,15,7,4,0,0.0,2.0,0.0,4.0,4.0,4.0,0.6033333333333334,1.0,0.6033333333333334,22,0.5309810874704493,,0.6666666666666666,high
6381,1,first,5.0,55.0,D,88.0,6.0,F,53.0,C,37.0,F,F,D,14,5,3,1,1.0,0.0,2.0,0.0,0.0,1.0,0.4066666666666666,1.0,0.4066666666666666,19,0.39127659574468077,2.0,,medium
6382,1,first,59.0,47.0,C,72.0,65.0,D,35.0,F,16.0,A,F,F,6,4,0,1,2.0,1.0,0.0,4.0,0.0,0.0,0.49,1.0,0.49,10,0.30882978723404253,0.0,,low
